Country	Referenced Country	Percentage
colombia	luxembourg	0.0
colombia	malaysia	0.0
colombia	mexico	0.0
colombia	moldova	0.0
colombia	mongolia	0.0
colombia	morocco	0.0
colombia	nepal	0.0
colombia	netherlands	0.0
colombia	new zealand	0.0
colombia	niger	0.0
colombia	nigeria	0.0
colombia	north macedonia	0.0
colombia	norway	0.0
colombia	pakistan	0.0
colombia	panama	0.0
colombia	peru	0.0
colombia	philippines	0.0
colombia	poland	0.0
colombia	portugal	0.0
colombia	reunion	0.0
colombia	romania	0.0
colombia	russia	0.0
colombia	saint martin	0.0
colombia	saudi arabia	0.0
colombia	singapore	0.0
colombia	slovenia	0.0
colombia	south africa	0.0
colombia	spain	0.0
colombia	sweden	0.0
colombia	switzerland	0.0
colombia	taiwan	0.0
colombia	thailand	0.0
colombia	tunisia	0.0
colombia	turkey	0.0
colombia	ukraine	0.0
colombia	united kingdom	0.0
colombia	united states	100.0
colombia	vietnam	0.0
costa rica	argentina	0.0
costa rica	australia	0.0
costa rica	austria	0.0
costa rica	bahrain	0.0
costa rica	bangladesh	0.0
costa rica	belgium	0.0
costa rica	brazil	0.0
costa rica	brunei	0.0
costa rica	bulgaria	0.0
costa rica	cambodia	0.0
costa rica	canada	0.0
costa rica	chile	0.0
costa rica	china	0.0
costa rica	colombia	0.0
costa rica	costa rica	0.0
costa rica	croatia	0.0
costa rica	cyprus	0.0
costa rica	czech republic	0.0
costa rica	czechia	0.0
costa rica	denmark	0.0
costa rica	ecuador	0.0
costa rica	egypt	0.0
costa rica	estonia	0.0
costa rica	ethiopia	0.0
costa rica	finland	0.0
costa rica	france	0.0
costa rica	germany	50.0
costa rica	greece	0.0
costa rica	guatemala	0.0
costa rica	guinea	0.0
costa rica	haiti	0.0
costa rica	hong kong	0.0
costa rica	hungary	0.0
costa rica	india	0.0
costa rica	indonesia	0.0
costa rica	iran	0.0
costa rica	ireland	0.0
costa rica	israel	0.0
costa rica	italy	0.0
costa rica	japan	0.0
costa rica	jersey	0.0
costa rica	kazakhstan	0.0
costa rica	korea	0.0
costa rica	kosovo	0.0
costa rica	kuwait	0.0
costa rica	luxembourg	0.0
costa rica	malaysia	0.0
costa rica	mexico	0.0
costa rica	moldova	0.0
costa rica	mongolia	0.0
costa rica	morocco	0.0
costa rica	nepal	0.0
costa rica	netherlands	0.0
costa rica	new zealand	0.0
costa rica	niger	0.0
costa rica	nigeria	0.0
costa rica	north macedonia	0.0
costa rica	norway	0.0
costa rica	pakistan	0.0
costa rica	panama	0.0
costa rica	peru	0.0
costa rica	philippines	0.0
costa rica	poland	0.0
costa rica	portugal	0.0
costa rica	reunion	0.0
costa rica	romania	0.0
costa rica	russia	0.0
costa rica	saint martin	0.0
costa rica	saudi arabia	0.0
costa rica	singapore	0.0
costa rica	slovenia	0.0
costa rica	south africa	0.0
costa rica	spain	50.0
costa rica	sweden	0.0
costa rica	switzerland	0.0
costa rica	taiwan	0.0
costa rica	thailand	0.0
costa rica	tunisia	0.0
costa rica	turkey	0.0
costa rica	ukraine	0.0
costa rica	united kingdom	0.0
costa rica	united states	0.0
costa rica	vietnam	0.0
croatia	argentina	0.0
croatia	australia	0.0
croatia	austria	0.0
croatia	bahrain	0.0
croatia	bangladesh	0.0
croatia	belgium	0.0
croatia	brazil	0.0
croatia	brunei	0.0
croatia	bulgaria	0.0
croatia	cambodia	0.0
croatia	canada	0.0
croatia	chile	0.0
croatia	china	0.0
croatia	colombia	0.0
croatia	costa rica	0.0
croatia	croatia	0.0
croatia	cyprus	0.0
croatia	czech republic	0.0
croatia	czechia	0.0
croatia	denmark	0.0
croatia	ecuador	0.0
croatia	egypt	0.0
croatia	estonia	0.0
croatia	ethiopia	0.0
croatia	finland	0.0
croatia	france	0.0
croatia	germany	0.0
croatia	greece	0.0
croatia	guatemala	0.0
croatia	guinea	0.0
croatia	haiti	0.0
croatia	hong kong	0.0
croatia	hungary	0.0
croatia	india	0.0
croatia	indonesia	0.0
croatia	iran	0.0
croatia	ireland	0.0
croatia	israel	0.0
croatia	italy	0.0
croatia	japan	0.0
croatia	jersey	0.0
croatia	kazakhstan	0.0
croatia	korea	0.0
croatia	kosovo	0.0
croatia	kuwait	0.0
croatia	luxembourg	0.0
croatia	malaysia	0.0
croatia	mexico	0.0
croatia	moldova	0.0
croatia	mongolia	0.0
croatia	morocco	0.0
croatia	nepal	0.0
croatia	netherlands	0.0
croatia	new zealand	0.0
croatia	niger	0.0
croatia	nigeria	0.0
croatia	north macedonia	0.0
croatia	norway	0.0
croatia	pakistan	0.0
croatia	panama	0.0
croatia	peru	0.0
croatia	philippines	0.0
croatia	poland	0.0
croatia	portugal	0.0
croatia	reunion	0.0
croatia	romania	0.0
croatia	russia	0.0
croatia	saint martin	0.0
croatia	saudi arabia	0.0
croatia	singapore	0.0
croatia	slovenia	0.0
croatia	south africa	0.0
croatia	spain	0.0
croatia	sweden	0.0
croatia	switzerland	0.0
croatia	taiwan	0.0
croatia	thailand	0.0
croatia	tunisia	0.0
croatia	turkey	0.0
croatia	ukraine	0.0
croatia	united kingdom	0.0
croatia	united states	0.0
croatia	vietnam	0.0
cyprus	argentina	0.0
cyprus	australia	0.0
cyprus	austria	0.0
cyprus	bahrain	0.0
cyprus	bangladesh	0.0
cyprus	belgium	0.0
cyprus	brazil	0.0
cyprus	brunei	0.0
cyprus	bulgaria	0.0
cyprus	cambodia	0.0
cyprus	canada	0.0
cyprus	chile	0.0
cyprus	china	0.0
cyprus	colombia	0.0
cyprus	costa rica	0.0
cyprus	croatia	0.0
cyprus	cyprus	0.0
cyprus	czech republic	0.0
cyprus	czechia	0.0
cyprus	denmark	0.0
cyprus	ecuador	0.0
cyprus	egypt	0.0
cyprus	estonia	0.0
cyprus	ethiopia	0.0
cyprus	finland	0.0
cyprus	france	0.0
cyprus	germany	0.0
cyprus	greece	0.0
cyprus	guatemala	0.0
cyprus	guinea	0.0
cyprus	haiti	0.0
cyprus	hong kong	0.0
cyprus	hungary	0.0
cyprus	india	0.0
cyprus	indonesia	0.0
cyprus	iran	0.0
cyprus	ireland	0.0
cyprus	israel	0.0
cyprus	italy	0.0
cyprus	japan	0.0
cyprus	jersey	0.0
cyprus	kazakhstan	0.0
cyprus	korea	0.0
cyprus	kosovo	0.0
cyprus	kuwait	0.0
cyprus	luxembourg	0.0
cyprus	malaysia	0.0
cyprus	mexico	0.0
cyprus	moldova	0.0
cyprus	mongolia	0.0
cyprus	morocco	0.0
cyprus	nepal	0.0
cyprus	netherlands	0.0
cyprus	new zealand	0.0
cyprus	niger	0.0
cyprus	nigeria	0.0
cyprus	north macedonia	0.0
cyprus	norway	0.0
cyprus	pakistan	0.0
cyprus	panama	0.0
cyprus	peru	0.0
cyprus	philippines	0.0
cyprus	poland	0.0
cyprus	portugal	0.0
cyprus	reunion	0.0
cyprus	romania	0.0
cyprus	russia	0.0
cyprus	saint martin	0.0
cyprus	saudi arabia	0.0
cyprus	singapore	0.0
cyprus	slovenia	0.0
cyprus	south africa	0.0
cyprus	spain	0.0
cyprus	sweden	0.0
cyprus	switzerland	0.0
cyprus	taiwan	0.0
cyprus	thailand	0.0
cyprus	tunisia	0.0
cyprus	turkey	0.0
cyprus	ukraine	0.0
cyprus	united kingdom	0.0
cyprus	united states	0.0
cyprus	vietnam	0.0
czech republic	argentina	0.0
czech republic	australia	0.0
czech republic	austria	0.0
czech republic	bahrain	0.0
czech republic	bangladesh	0.0
czech republic	belgium	0.0
czech republic	brazil	0.0
czech republic	brunei	0.0
czech republic	bulgaria	0.0
czech republic	cambodia	0.0
czech republic	canada	0.0
czech republic	chile	0.0
czech republic	china	0.0
czech republic	colombia	0.0
czech republic	costa rica	0.0
czech republic	croatia	0.0
czech republic	cyprus	0.0
czech republic	czech republic	5.555555555555555
czech republic	czechia	0.0
czech republic	denmark	0.0
czech republic	ecuador	0.0
czech republic	egypt	0.0
czech republic	estonia	0.0
czech republic	ethiopia	0.0
czech republic	finland	0.0
czech republic	france	5.555555555555555
czech republic	germany	11.11111111111111
czech republic	greece	0.0
czech republic	guatemala	0.0
czech republic	guinea	0.0
czech republic	haiti	0.0
czech republic	hong kong	0.0
czech republic	hungary	0.0
czech republic	india	0.0
czech republic	indonesia	0.0
czech republic	iran	0.0
czech republic	ireland	0.0
czech republic	israel	0.0
czech republic	italy	0.0
czech republic	japan	5.555555555555555
czech republic	jersey	0.0
czech republic	kazakhstan	0.0
czech republic	korea	0.0
czech republic	kosovo	0.0
czech republic	kuwait	0.0
czech republic	luxembourg	0.0
czech republic	malaysia	0.0
czech republic	mexico	5.555555555555555
czech republic	moldova	0.0
czech republic	mongolia	0.0
czech republic	morocco	0.0
czech republic	nepal	0.0
czech republic	netherlands	11.11111111111111
czech republic	new zealand	0.0
czech republic	niger	0.0
czech republic	nigeria	0.0
czech republic	north macedonia	0.0
czech republic	norway	0.0
czech republic	pakistan	0.0
czech republic	panama	0.0
czech republic	peru	0.0
czech republic	philippines	0.0
czech republic	poland	0.0
czech republic	portugal	0.0
czech republic	reunion	0.0
czech republic	romania	0.0
czech republic	russia	0.0
czech republic	saint martin	0.0
czech republic	saudi arabia	0.0
czech republic	singapore	0.0
czech republic	slovenia	0.0
czech republic	south africa	0.0
czech republic	spain	0.0
czech republic	sweden	5.555555555555555
czech republic	switzerland	0.0
czech republic	taiwan	5.555555555555555
czech republic	thailand	0.0
czech republic	tunisia	0.0
czech republic	turkey	0.0
czech republic	ukraine	0.0
czech republic	united kingdom	11.11111111111111
czech republic	united states	33.333333333333336
czech republic	vietnam	0.0
czechia	argentina	0.0
czechia	australia	0.0
czechia	austria	0.0
czechia	bahrain	0.0
czechia	bangladesh	0.0
czechia	belgium	0.0
czechia	brazil	0.0
czechia	brunei	0.0
czechia	bulgaria	0.0
czechia	cambodia	0.0
czechia	canada	0.0
czechia	chile	0.0
czechia	china	0.0
czechia	colombia	0.0
czechia	costa rica	0.0
czechia	croatia	0.0
czechia	cyprus	0.0
czechia	czech republic	0.0
czechia	czechia	33.333333333333336
czechia	denmark	0.0
czechia	ecuador	0.0
czechia	egypt	0.0
czechia	estonia	0.0
czechia	ethiopia	0.0
czechia	finland	0.0
czechia	france	0.0
czechia	germany	0.0
czechia	greece	0.0
czechia	guatemala	0.0
czechia	guinea	0.0
czechia	haiti	0.0
czechia	hong kong	0.0
czechia	hungary	0.0
czechia	india	0.0
czechia	indonesia	0.0
czechia	iran	0.0
czechia	ireland	0.0
czechia	israel	0.0
czechia	italy	0.0
czechia	japan	0.0
czechia	jersey	0.0
czechia	kazakhstan	0.0
czechia	korea	0.0
czechia	kosovo	0.0
czechia	kuwait	0.0
czechia	luxembourg	0.0
czechia	malaysia	0.0
czechia	mexico	0.0
czechia	moldova	0.0
czechia	mongolia	0.0
czechia	morocco	0.0
czechia	nepal	0.0
czechia	netherlands	0.0
czechia	new zealand	0.0
czechia	niger	0.0
czechia	nigeria	0.0
czechia	north macedonia	0.0
czechia	norway	0.0
czechia	pakistan	0.0
czechia	panama	0.0
czechia	peru	0.0
czechia	philippines	0.0
czechia	poland	0.0
czechia	portugal	0.0
czechia	reunion	0.0
czechia	romania	0.0
czechia	russia	0.0
czechia	saint martin	0.0
czechia	saudi arabia	0.0
czechia	singapore	0.0
czechia	slovenia	0.0
czechia	south africa	0.0
czechia	spain	0.0
czechia	sweden	0.0
czechia	switzerland	0.0
czechia	taiwan	0.0
czechia	thailand	0.0
czechia	tunisia	0.0
czechia	turkey	0.0
czechia	ukraine	0.0
czechia	united kingdom	33.333333333333336
czechia	united states	33.333333333333336
czechia	vietnam	0.0
denmark	argentina	0.0
denmark	australia	0.0
denmark	austria	0.0
denmark	bahrain	0.0
denmark	bangladesh	0.0
denmark	belgium	0.0
denmark	brazil	0.0
denmark	brunei	0.0
denmark	bulgaria	0.0
denmark	cambodia	0.0
denmark	canada	6.666666666666667
denmark	chile	0.0
denmark	china	0.0
denmark	colombia	0.0
denmark	costa rica	0.0
denmark	croatia	0.0
denmark	cyprus	0.0
denmark	czech republic	0.0
denmark	czechia	0.0
denmark	denmark	6.666666666666667
denmark	ecuador	0.0
denmark	egypt	0.0
denmark	estonia	0.0
denmark	ethiopia	0.0
denmark	finland	0.0
denmark	france	13.333333333333334
denmark	germany	0.0
denmark	greece	0.0
denmark	guatemala	0.0
denmark	guinea	0.0
denmark	haiti	0.0
denmark	hong kong	0.0
denmark	hungary	0.0
denmark	india	0.0
denmark	indonesia	0.0
denmark	iran	0.0
denmark	ireland	0.0
denmark	israel	0.0
denmark	italy	0.0
denmark	japan	6.666666666666667
denmark	jersey	0.0
denmark	kazakhstan	0.0
denmark	korea	0.0
denmark	kosovo	0.0
denmark	kuwait	0.0
denmark	luxembourg	6.666666666666667
denmark	malaysia	0.0
denmark	mexico	0.0
denmark	moldova	0.0
denmark	mongolia	0.0
denmark	morocco	0.0
denmark	nepal	0.0
denmark	netherlands	0.0
denmark	new zealand	0.0
denmark	niger	0.0
denmark	nigeria	0.0
denmark	north macedonia	0.0
denmark	norway	0.0
denmark	pakistan	0.0
denmark	panama	0.0
denmark	peru	0.0
denmark	philippines	0.0
denmark	poland	0.0
denmark	portugal	0.0
denmark	reunion	0.0
denmark	romania	0.0
denmark	russia	0.0
denmark	saint martin	0.0
denmark	saudi arabia	0.0
denmark	singapore	0.0
denmark	slovenia	0.0
denmark	south africa	0.0
denmark	spain	0.0
denmark	sweden	6.666666666666667
denmark	switzerland	13.333333333333334
denmark	taiwan	0.0
denmark	thailand	0.0
denmark	tunisia	0.0
denmark	turkey	0.0
denmark	ukraine	0.0
denmark	united kingdom	20.0
denmark	united states	20.0
denmark	vietnam	0.0
ecuador	argentina	0.0
ecuador	australia	0.0
ecuador	austria	0.0
ecuador	bahrain	0.0
ecuador	bangladesh	0.0
ecuador	belgium	0.0
ecuador	brazil	0.0
ecuador	brunei	0.0
ecuador	bulgaria	0.0
ecuador	cambodia	0.0
ecuador	canada	0.0
ecuador	chile	0.0
ecuador	china	0.0
ecuador	colombia	0.0
ecuador	costa rica	0.0
ecuador	croatia	0.0
ecuador	cyprus	0.0
ecuador	czech republic	0.0
ecuador	czechia	0.0
ecuador	denmark	0.0
ecuador	ecuador	0.0
ecuador	egypt	0.0
ecuador	estonia	0.0
ecuador	ethiopia	0.0
ecuador	finland	0.0
ecuador	france	0.0
ecuador	germany	0.0
ecuador	greece	0.0
ecuador	guatemala	0.0
ecuador	guinea	0.0
ecuador	haiti	0.0
ecuador	hong kong	0.0
ecuador	hungary	0.0
ecuador	india	0.0
ecuador	indonesia	0.0
ecuador	iran	0.0
ecuador	ireland	0.0
ecuador	israel	0.0
ecuador	italy	0.0
ecuador	japan	0.0
ecuador	jersey	0.0
ecuador	kazakhstan	0.0
ecuador	korea	0.0
ecuador	kosovo	0.0
ecuador	kuwait	0.0
ecuador	luxembourg	0.0
ecuador	malaysia	0.0
ecuador	mexico	0.0
ecuador	moldova	0.0
ecuador	mongolia	0.0
ecuador	morocco	0.0
ecuador	nepal	0.0
ecuador	netherlands	0.0
ecuador	new zealand	0.0
ecuador	niger	0.0
ecuador	nigeria	0.0
ecuador	north macedonia	0.0
ecuador	norway	0.0
ecuador	pakistan	0.0
ecuador	panama	0.0
ecuador	peru	0.0
ecuador	philippines	0.0
ecuador	poland	0.0
ecuador	portugal	0.0
ecuador	reunion	0.0
ecuador	romania	0.0
ecuador	russia	0.0
ecuador	saint martin	0.0
ecuador	saudi arabia	0.0
ecuador	singapore	0.0
ecuador	slovenia	0.0
ecuador	south africa	0.0
ecuador	spain	0.0
ecuador	sweden	0.0
ecuador	switzerland	0.0
ecuador	taiwan	0.0
ecuador	thailand	0.0
ecuador	tunisia	0.0
ecuador	turkey	0.0
ecuador	ukraine	0.0
ecuador	united kingdom	0.0
ecuador	united states	0.0
ecuador	vietnam	0.0
egypt	argentina	0.0
egypt	australia	0.0
egypt	austria	0.0
egypt	bahrain	0.0
egypt	bangladesh	0.0
egypt	belgium	0.0
egypt	brazil	0.0
egypt	brunei	0.0
egypt	bulgaria	0.0
egypt	cambodia	0.0
egypt	canada	0.0
egypt	chile	0.0
egypt	china	0.0
egypt	colombia	0.0
egypt	costa rica	0.0
egypt	croatia	0.0
egypt	cyprus	0.0
egypt	czech republic	0.0
egypt	czechia	0.0
egypt	denmark	0.0
egypt	ecuador	0.0
egypt	egypt	0.0
egypt	estonia	0.0
egypt	ethiopia	0.0
egypt	finland	0.0
egypt	france	0.0
egypt	germany	0.0
egypt	greece	0.0
egypt	guatemala	0.0
egypt	guinea	0.0
egypt	haiti	0.0
egypt	hong kong	0.0
egypt	hungary	0.0
egypt	india	0.0
egypt	indonesia	0.0
egypt	iran	0.0
egypt	ireland	0.0
egypt	israel	0.0
egypt	italy	0.0
egypt	japan	0.0
egypt	jersey	0.0
egypt	kazakhstan	0.0
egypt	korea	0.0
egypt	kosovo	0.0
egypt	kuwait	0.0
egypt	luxembourg	0.0
egypt	malaysia	0.0
egypt	mexico	0.0
egypt	moldova	0.0
egypt	mongolia	0.0
egypt	morocco	0.0
egypt	nepal	0.0
egypt	netherlands	0.0
egypt	new zealand	0.0
egypt	niger	0.0
egypt	nigeria	0.0
egypt	north macedonia	0.0
egypt	norway	0.0
egypt	pakistan	0.0
egypt	panama	0.0
egypt	peru	0.0
egypt	philippines	0.0
egypt	poland	0.0
egypt	portugal	0.0
egypt	reunion	0.0
egypt	romania	0.0
egypt	russia	0.0
egypt	saint martin	0.0
egypt	saudi arabia	0.0
egypt	singapore	0.0
egypt	slovenia	0.0
egypt	south africa	0.0
egypt	spain	0.0
egypt	sweden	0.0
egypt	switzerland	0.0
egypt	taiwan	0.0
egypt	thailand	0.0
egypt	tunisia	0.0
egypt	turkey	0.0
egypt	ukraine	0.0
egypt	united kingdom	100.0
egypt	united states	0.0
egypt	vietnam	0.0
estonia	argentina	0.0
estonia	australia	0.0
estonia	austria	0.0
estonia	bahrain	0.0
estonia	bangladesh	0.0
estonia	belgium	0.0
estonia	brazil	0.0
estonia	brunei	0.0
estonia	bulgaria	0.0
estonia	cambodia	0.0
estonia	canada	50.0
estonia	chile	0.0
estonia	china	0.0
estonia	colombia	0.0
estonia	costa rica	0.0
estonia	croatia	0.0
estonia	cyprus	0.0
estonia	czech republic	0.0
estonia	czechia	0.0
estonia	denmark	0.0
estonia	ecuador	0.0
estonia	egypt	0.0
estonia	estonia	0.0
estonia	ethiopia	0.0
estonia	finland	0.0
estonia	france	0.0
estonia	germany	0.0
estonia	greece	0.0
estonia	guatemala	0.0
estonia	guinea	0.0
estonia	haiti	0.0
estonia	hong kong	0.0
estonia	hungary	0.0
estonia	india	0.0
estonia	indonesia	0.0
estonia	iran	0.0
estonia	ireland	0.0
estonia	israel	0.0
estonia	italy	0.0
estonia	japan	0.0
estonia	jersey	0.0
estonia	kazakhstan	0.0
estonia	korea	0.0
estonia	kosovo	0.0
estonia	kuwait	0.0
estonia	luxembourg	0.0
estonia	malaysia	0.0
estonia	mexico	0.0
estonia	moldova	0.0
estonia	mongolia	0.0
estonia	morocco	0.0
estonia	nepal	0.0
estonia	netherlands	0.0
estonia	new zealand	0.0
estonia	niger	0.0
estonia	nigeria	0.0
estonia	north macedonia	0.0
estonia	norway	0.0
estonia	pakistan	0.0
estonia	panama	0.0
estonia	peru	0.0
estonia	philippines	0.0
estonia	poland	0.0
estonia	portugal	0.0
estonia	reunion	0.0
estonia	romania	0.0
estonia	russia	0.0
estonia	saint martin	0.0
estonia	saudi arabia	0.0
estonia	singapore	0.0
estonia	slovenia	0.0
estonia	south africa	0.0
estonia	spain	0.0
estonia	sweden	0.0
estonia	switzerland	0.0
estonia	taiwan	0.0
estonia	thailand	0.0
estonia	tunisia	0.0
estonia	turkey	0.0
estonia	ukraine	0.0
estonia	united kingdom	0.0
estonia	united states	50.0
estonia	vietnam	0.0
ethiopia	argentina	0.0
ethiopia	australia	0.0
ethiopia	austria	0.0
ethiopia	bahrain	0.0
ethiopia	bangladesh	0.0
ethiopia	belgium	0.0
ethiopia	brazil	0.0
ethiopia	brunei	0.0
ethiopia	bulgaria	0.0
ethiopia	cambodia	0.0
ethiopia	canada	0.0
ethiopia	chile	0.0
ethiopia	china	0.0
ethiopia	colombia	0.0
ethiopia	costa rica	0.0
ethiopia	croatia	0.0
ethiopia	cyprus	0.0
ethiopia	czech republic	0.0
ethiopia	czechia	0.0
ethiopia	denmark	0.0
ethiopia	ecuador	0.0
ethiopia	egypt	0.0
ethiopia	estonia	0.0
ethiopia	ethiopia	0.0
ethiopia	finland	0.0
ethiopia	france	0.0
ethiopia	germany	0.0
ethiopia	greece	0.0
ethiopia	guatemala	0.0
ethiopia	guinea	0.0
ethiopia	haiti	0.0
ethiopia	hong kong	0.0
ethiopia	hungary	0.0
ethiopia	india	0.0
ethiopia	indonesia	0.0
ethiopia	iran	0.0
ethiopia	ireland	0.0
ethiopia	israel	0.0
ethiopia	italy	0.0
ethiopia	japan	0.0
ethiopia	jersey	0.0
ethiopia	kazakhstan	0.0
ethiopia	korea	0.0
ethiopia	kosovo	0.0
ethiopia	kuwait	0.0
ethiopia	luxembourg	0.0
ethiopia	malaysia	0.0
ethiopia	mexico	0.0
ethiopia	moldova	0.0
ethiopia	mongolia	0.0
ethiopia	morocco	0.0
ethiopia	nepal	0.0
ethiopia	netherlands	0.0
ethiopia	new zealand	0.0
ethiopia	niger	0.0
ethiopia	nigeria	0.0
ethiopia	north macedonia	0.0
ethiopia	norway	0.0
ethiopia	pakistan	0.0
ethiopia	panama	0.0
ethiopia	peru	0.0
ethiopia	philippines	0.0
ethiopia	poland	0.0
ethiopia	portugal	0.0
ethiopia	reunion	0.0
ethiopia	romania	0.0
ethiopia	russia	0.0
ethiopia	saint martin	0.0
ethiopia	saudi arabia	0.0
ethiopia	singapore	0.0
ethiopia	slovenia	0.0
ethiopia	south africa	0.0
ethiopia	spain	0.0
ethiopia	sweden	0.0
ethiopia	switzerland	0.0
ethiopia	taiwan	0.0
ethiopia	thailand	0.0
ethiopia	tunisia	0.0
ethiopia	turkey	0.0
ethiopia	ukraine	0.0
ethiopia	united kingdom	0.0
ethiopia	united states	0.0
ethiopia	vietnam	0.0
finland	argentina	0.0
finland	australia	0.0
finland	austria	0.0
finland	bahrain	0.0
finland	bangladesh	0.0
finland	belgium	0.0
finland	brazil	0.0
finland	brunei	0.0
finland	bulgaria	0.0
finland	cambodia	0.0
finland	canada	0.0
finland	chile	0.0
finland	china	0.0
finland	colombia	0.0
finland	costa rica	0.0
finland	croatia	0.0
finland	cyprus	0.0
finland	czech republic	0.0
finland	czechia	0.0
finland	denmark	0.0
finland	ecuador	0.0
finland	egypt	0.0
finland	estonia	0.0
finland	ethiopia	0.0
finland	finland	60.0
finland	france	0.0
finland	germany	0.0
finland	greece	0.0
finland	guatemala	0.0
finland	guinea	0.0
finland	haiti	0.0
finland	hong kong	0.0
finland	hungary	0.0
finland	india	0.0
finland	indonesia	0.0
finland	iran	0.0
finland	ireland	0.0
finland	israel	0.0
finland	italy	0.0
finland	japan	0.0
finland	jersey	0.0
finland	kazakhstan	0.0
finland	korea	0.0
finland	kosovo	0.0
finland	kuwait	0.0
finland	luxembourg	0.0
finland	malaysia	0.0
finland	mexico	0.0
finland	moldova	0.0
finland	mongolia	0.0
finland	morocco	0.0
finland	nepal	0.0
finland	netherlands	0.0
finland	new zealand	0.0
finland	niger	0.0
finland	nigeria	0.0
finland	north macedonia	0.0
finland	norway	0.0
finland	pakistan	0.0
finland	panama	0.0
finland	peru	0.0
finland	philippines	0.0
finland	poland	0.0
finland	portugal	0.0
finland	reunion	0.0
finland	romania	0.0
finland	russia	0.0
finland	saint martin	0.0
finland	saudi arabia	0.0
finland	singapore	0.0
finland	slovenia	0.0
finland	south africa	0.0
finland	spain	0.0
finland	sweden	0.0
finland	switzerland	0.0
finland	taiwan	0.0
finland	thailand	0.0
finland	tunisia	0.0
finland	turkey	0.0
finland	ukraine	0.0
finland	united kingdom	0.0
finland	united states	40.0
finland	vietnam	0.0
france	argentina	0.0
france	australia	1.1764705882352942
france	austria	0.0
france	bahrain	0.0
france	bangladesh	0.0
france	belgium	0.39215686274509803
france	brazil	0.0
france	brunei	0.0
france	bulgaria	0.0
france	cambodia	0.0
france	canada	3.5294117647058822
france	chile	0.0
france	china	0.0
france	colombia	0.0
france	costa rica	0.0
france	croatia	0.0
france	cyprus	0.0
france	czech republic	0.0
france	czechia	0.0
france	denmark	0.0
france	ecuador	0.0
france	egypt	0.0
france	estonia	0.0
france	ethiopia	0.0
france	finland	3.1372549019607843
france	france	25.49019607843137
france	germany	1.5686274509803921
france	greece	0.0
france	guatemala	0.0
france	guinea	0.0
france	haiti	0.0
france	hong kong	0.0
france	hungary	0.0
france	india	0.0
france	indonesia	0.0
france	iran	0.0
france	ireland	0.0
france	israel	0.0
france	italy	2.3529411764705883
france	japan	6.2745098039215685
france	jersey	0.0
france	kazakhstan	0.0
france	korea	0.0
france	kosovo	0.0
france	kuwait	0.0
france	luxembourg	0.39215686274509803
france	malaysia	0.0
france	mexico	0.39215686274509803
france	moldova	0.0
france	mongolia	0.0
france	morocco	0.39215686274509803
france	nepal	0.0
france	netherlands	1.5686274509803921
france	new zealand	0.0
france	niger	0.0
france	nigeria	1.1764705882352942
france	north macedonia	0.0
france	norway	0.0
france	pakistan	0.0
france	panama	0.0
france	peru	0.0
france	philippines	0.0
france	poland	0.0
france	portugal	0.0
france	reunion	0.0
france	romania	0.39215686274509803
france	russia	0.0
france	saint martin	0.0
france	saudi arabia	0.0
france	singapore	0.39215686274509803
france	slovenia	0.39215686274509803
france	south africa	0.0
france	spain	1.1764705882352942
france	sweden	1.5686274509803921
france	switzerland	0.39215686274509803
france	taiwan	0.39215686274509803
france	thailand	0.0
france	tunisia	0.0
france	turkey	0.0
france	ukraine	0.0
france	united kingdom	12.156862745098039
france	united states	35.294117647058826
france	vietnam	0.0
germany	argentina	0.0
germany	australia	0.6688963210702341
germany	austria	0.6688963210702341
germany	bahrain	0.0
germany	bangladesh	0.0
germany	belgium	0.0
germany	brazil	0.0
germany	brunei	0.0
germany	bulgaria	0.33444816053511706
germany	cambodia	0.0
germany	canada	6.354515050167224
germany	chile	0.0
germany	china	0.0
germany	colombia	0.0
germany	costa rica	0.0
germany	croatia	0.0
germany	cyprus	0.0
germany	czech republic	0.33444816053511706
germany	czechia	0.0
germany	denmark	0.33444816053511706
germany	ecuador	0.0
germany	egypt	0.0
germany	estonia	0.0
germany	ethiopia	0.0
germany	finland	1.0033444816053512
germany	france	4.3478260869565215
germany	germany	22.40802675585284
germany	greece	0.0
germany	guatemala	0.0
germany	guinea	0.0
germany	haiti	0.0
germany	hong kong	0.0
germany	hungary	0.0
germany	india	0.0
germany	indonesia	0.0
germany	iran	0.0
germany	ireland	0.6688963210702341
germany	israel	0.33444816053511706
germany	italy	1.0033444816053512
germany	japan	6.354515050167224
germany	jersey	0.0
germany	kazakhstan	0.0
germany	korea	0.0
germany	kosovo	0.0
germany	kuwait	0.0
germany	luxembourg	0.0
germany	malaysia	0.0
germany	mexico	1.0033444816053512
germany	moldova	0.0
germany	mongolia	0.0
germany	morocco	0.0
germany	nepal	0.0
germany	netherlands	4.682274247491639
germany	new zealand	0.33444816053511706
germany	niger	0.0
germany	nigeria	0.0
germany	north macedonia	0.0
germany	norway	0.0
germany	pakistan	0.0
germany	panama	0.0
germany	peru	0.0
germany	philippines	0.0
germany	poland	0.0
germany	portugal	0.0
germany	reunion	0.0
germany	romania	0.33444816053511706
germany	russia	0.0
germany	saint martin	0.0
germany	saudi arabia	0.0
germany	singapore	0.0
germany	slovenia	0.0
germany	south africa	0.0
germany	spain	0.33444816053511706
germany	sweden	2.6755852842809364
germany	switzerland	0.33444816053511706
germany	taiwan	1.3377926421404682
